       11.6000  -0.430964   0.360000  -0.070964 
       11.7000  -0.456034   0.385070  -0.070964 
       11.8000  -0.434903   0.363939  -0.070964 
       11.9000  -0.437154   0.366190  -0.070964 
       12.0000  -0.495588   0.424623  -0.070964 
       12.1000  -0.441530   0.370566  -0.070964 
       12.2000  -0.395930   0.326189  -0.069741 
       12.3000  -0.449360   0.379619  -0.069741 
       12.4000  -0.456274   0.386533  -0.069741 
       12.5000  -0.454196   0.384455  -0.069741 
       12.6000  -0.442820   0.373079  -0.069741 
       12.7000  -0.447150   0.377409  -0.069741 
       12.8000  -0.464537   0.394797  -0.069741 
       12.9000  -0.437817   0.368077  -0.069741 
       13.0000  -0.450252   0.380511  -0.069741 
       13.1000  -0.454083   0.383264  -0.070819 
       13.2000  -0.427978   0.357159  -0.070819 
       13.3000  -0.412958   0.342139  -0.070819 
       13.4000  -0.391046   0.307935  -0.083111 
       13.5000  -0.431739   0.348628  -0.083111 
       13.6000  -0.431803   0.348692  -0.083111 
       13.7000  -0.439579   0.356468  -0.083111 
       13.8000  -0.423515   0.340403  -0.083111 
       13.9000  -0.410636   0.327525  -0.083111 
       14.0000  -0.428897   0.345786  -0.083111 
       14.1000  -0.419088   0.335977  -0.083111 
       14.2000  -0.475753   0.391439  -0.084314 
       14.3000  -0.418211   0.333897  -0.084314 
       14.4000  -0.418171   0.333858  -0.084314 
       14.5000  -0.426728   0.342415  -0.084314 
       14.6000  -0.400895   0.316581  -0.084314 
       14.7000  -0.467177   0.380439  -0.086738 
       14.8000  -0.465631   0.378893  -0.086738 
       14.9000  -0.452695   0.365957  -0.086738 
       15.0000  -0.471990   0.381125  -0.090865 
       15.1000  -0.424724   0.333859  -0.090865 
       15.2000  -0.444565   0.353700  -0.090865 
       15.3000  -0.427508   0.336643  -0.090865 
       15.4000  -0.408991   0.318126  -0.090865 
       15.5000  -0.418459   0.325501  -0.092958 
       15.6000  -0.459757   0.366799  -0.092958 
       15.7000  -0.456751   0.363793  -0.092958 
       15.8000  -0.472542   0.379584  -0.092958 
       15.9000  -0.481943   0.389842  -0.092101 
       16.0000  -0.480718   0.388617  -0.092101 
       16.1000  -0.449709   0.357609  -0.092101 
       16.2000  -0.420106   0.328005  -0.092101 
       16.3000  -0.439867   0.347766  -0.092101 
       16.4000  -0.455483   0.361820  -0.093663 
       16.5000  -0.428334   0.334671  -0.093663 
       16.6000  -0.437547   0.343885  -0.093663 
       16.7000  -0.446469   0.352807  -0.093663 
       16.8000  -0.446977   0.353314  -0.093663 
       16.9000  -0.420800   0.336373  -0.084427 
       17.0000  -0.426742   0.342315  -0.084427 
       17.1000  -0.421693   0.337266  -0.084427 
       17.2000  -0.444178   0.359751  -0.084427 
       17.3000  -0.450841   0.361777  -0.089063 
       17.4000  -0.459252   0.370188  -0.089063 
       17.5000  -0.463273   0.365210  -0.098063 
       17.6000  -0.413188   0.315126  -0.098063 
       17.7000  -0.432893   0.334830  -0.098063 
       17.8000  -0.443889   0.345827  -0.098063 
       17.9000  -0.419688   0.321625  -0.098063 
       18.0000  -0.427719   0.329656  -0.098063 
       18.1000  -0.482663   0.384600  -0.098063 
       18.2000  -0.481736   0.383674  -0.098063 
       18.3000  -0.486895   0.388832  -0.098063 
       18.4000  -0.474754   0.376691  -0.098063 
       18.5000  -0.449105   0.351042  -0.098063 
       18.6000  -0.420871   0.322809  -0.098063 
       18.7000  -0.464100   0.366037  -0.098063 
       18.8000  -0.396813   0.298750  -0.098063 
       18.9000  -0.433036   0.334973  -0.098063 
       19.0000  -0.456278   0.358215  -0.098063 
       19.1000  -0.469482   0.371420  -0.098063 
       19.2000  -0.452545   0.354482  -0.098063 
       19.3000  -0.430962   0.332900  -0.098063 
       19.4000  -0.434799   0.336737  -0.098063 
       19.5000  -0.463891   0.365829  -0.098063 
       19.6000  -0.485178   0.387115  -0.098063 
       19.7000  -0.462989   0.364926  -0.098063 
       19.8000  -0.434676   0.336613  -0.098063 
       19.9000  -0.443417   0.345354  -0.098063 
       20.0000  -0.437997   0.339934  -0.098063 
       20.1000  -0.450953   0.352890  -0.098063 
       20.2000  -0.449907   0.351845  -0.098063 
       20.3000  -0.429236   0.323896  -0.105340 
       20.4000  -0.419500   0.311075  -0.108426 
       20.5000  -0.422935   0.315109  -0.107826 
       20.6000  -0.412358   0.304532  -0.107826 
       20.7000  -0.425997   0.318171  -0.107826 
       20.8000  -0.427376   0.319550  -0.107826 
       20.9000  -0.419400   0.309519  -0.109881 
       21.0000  -0.428603   0.318722  -0.109881 
       21.1000  -0.425019   0.315139  -0.109881 
       21.2000  -0.423293   0.313413  -0.109881 
       21.3000  -0.412212   0.302332  -0.109881 
       21.4000  -0.430172   0.320292  -0.109881 
       21.5000  -0.454762   0.344882  -0.109881 
       21.6000  -0.455283   0.345402  -0.109881 
       21.7000  -0.482841   0.372960  -0.109881 
       21.8000  -0.458110   0.345191  -0.112920 
       21.9000  -0.422035   0.309115  -0.112920 
       22.0000  -0.449757   0.336837  -0.112920 
       22.1000  -0.421883   0.309319  -0.112565 
       22.2000  -0.445826   0.333262  -0.112565 
       22.3000  -0.438306   0.325742  -0.112565 
       22.4000  -0.397248   0.284683  -0.112565 
       22.5000  -0.416610   0.304046  -0.112565 
       22.6000  -0.427701   0.315137  -0.112565 
       22.7000  -0.439840   0.327275  -0.112565 
       22.8000  -0.438690   0.326125  -0.112565 
       22.9000  -0.422040   0.309475  -0.112565 
       23.0000  -0.442041   0.329476  -0.112565 
       23.1000  -0.439707   0.327142  -0.112565 
       23.2000  -0.448003   0.335439  -0.112565 
       23.3000  -0.459562   0.346997  -0.112565 
       23.4000  -0.488585   0.376020  -0.112565 
       23.5000  -0.424786   0.309765  -0.115022 
       23.6000  -0.445849   0.330827  -0.115022 
       23.7000  -0.448655   0.333634  -0.115022 
